K_new_from_k1k2,H_mean
-2.032242242326028070e-02,1.979338061048264708e-01
-4.095786755745765007e-01,1.017248334203112892e+00
1.199169253904463162e+00,2.115794234537366592e+00
6.230514216032070202e-02,7.224001468909455603e-01
4.663690006441616187e-03,1.188007169050504519e-01
4.583622706217103438e-04,3.767950022400492344e-02
-2.487554004207570113e+00,9.551412625950702617e-01
2.258888010344684449e+00,2.300573818812452043e+00
-1.707752792258583063e-01,5.784021509157513119e-01
1.661791995124026547e-02,1.289105114071008029e-01
-2.732214830485006998e-04,3.144837248455855001e-03
-6.056748933246637557e-04,6.490119840700064868e-02
-4.519573641385123408e-01,2.269823159731486850e+00
-4.230135803334861500e+00,5.420276484771049397e-01
-6.969449145115517996e-02,1.619843964128953484e+00
9.583448322583269785e-02,6.149835565785688463e-01
-2.934581923058039027e-02,2.243540314110662737e-01
1.640914265888159321e-02,3.492793107626007143e-01
1.734765419067272552e+00,1.523145070167430726e+00
-1.941998384538720535e+00,2.117279984010641769e+00
2.371009089188620775e-03,5.435538639136553440e-01
7.010963055554758627e-01,2.242574639105184620e+00
3.926244538488521951e-01,1.590024717833728340e+00
-1.471287905669922957e-01,1.752331301386414797e+00
-4.915751326973208379e-01,2.694015165235568166e-01
-2.508724625106613093e-01,1.279533792375173507e+00
-8.964025155748038196e-03,4.824659393823420572e-01
2.417125180255561556e-01,4.948006988809259821e-01
-3.785715804547435948e-01,7.929012593139895815e-01
5.265398015716590482e-03,1.389677094798786872e-01
-3.915843361995648975e-01,6.929685186199160407e-01
1.689924580651828295e-02,1.299970992234760758e-01
-4.660934136646236034e-04,8.662944232607720091e-03
2.246977481693773537e+00,1.638720085153616113e+00
4.751440356436608670e-01,6.893069241228183541e-01
-1.361889346377143095e+00,7.619164542464383905e-01
-9.247379836290850474e-02,5.345313100228150649e-01
-1.889941891853809119e-01,1.544630122227705460e+00
-7.509924669900867704e-03,2.327503297864108242e-02
-1.523426002323746697e+00,1.041641272982273048e+00
-4.159942460600469238e-01,1.662434408031528088e+00
2.029449120485495583e-01,4.504940754866256225e-01
-8.322182333163434809e-01,6.715451638731413375e-01
-9.999835866067940341e-04,6.177546655898876610e-02
-1.276020515449773629e-01,1.963793753142254905e+00
-5.526293259163731104e-03,1.500255592754329813e-02
-1.714361802691831915e+00,3.681348222550967497e-01
-1.476128737962793203e+00,1.845195347973867417e+00
-1.382641684681814968e-02,5.381934958630242294e-01
-1.858389281558320838e-01,3.030249931612478687e-01
-1.313246305537363844e-02,1.554975806721283327e+00
2.578092177607934146e-02,1.148906490638417432e+00
8.941471320410597501e-02,2.990229309001334324e-01
-7.393323525056134937e-02,2.886664126676014686e+00
-4.522277949993369073e-01,1.822761326614702693e+00
-1.307171062583560417e+00,1.298814665754372877e+00
1.302492894253526844e-02,3.257750437545722244e-01
7.184064555393829821e-01,8.475886122048732485e-01
-2.893682882493658348e-01,6.063712040453480556e-01
1.303722877887935651e-02,1.734756874656437686e+00
-5.203018079137154694e-02,2.159749220582616758e+00
-8.787036617783057502e-02,2.292530577532095659e+00
-1.119295994366025122e-02,3.777906960456173246e-02
-3.179677400714092661e-03,1.461246741503214319e-01
2.415332779443134237e-03,9.127055208472995007e-02
4.968583922867881014e-04,4.107833814295798469e-02
1.357318654341989195e+01,1.531416945066477986e+01
3.740906462301916806e-03,6.116295007847411674e-02
-9.194116207424711806e-01,1.256782879753070459e+00
4.675815741642483370e-02,8.103458921371572421e-01
-8.525684812423807435e-02,1.418404054460638664e+00
3.615567501435352528e-03,5.185497487535356553e-01
1.119633903401230413e+01,4.290643403380893339e+00
-2.077731293654386524e-01,1.409038178380278783e+00
-1.847234168587292003e-01,4.554804664658793079e-01
-5.596280783010107625e-03,9.804778751595801811e-01
-1.939371809030827898e-02,2.389651715178044700e-01
-2.481929440791571725e-02,2.195971249470025921e-01
4.532627167373687403e-04,6.373433860006333385e-02
-1.055208193226930737e-03,4.708086499744137954e-02
-1.407175443727686198e-03,5.551828222118082579e-03
-6.259129724141632156e-01,1.443610698455961350e+00
-1.823130931447719538e-02,1.218723503812439768e+00
2.576039795387143425e-08,5.319269324530070085e-04
8.830748535405469335e-03,9.397206252607989696e-02
-4.692854293916525442e-03,2.422121407263047477e+00
-4.382730252495161682e-01,4.752730021991981579e-01
-1.500232306527511938e-01,3.296446899414880338e+00
-7.811680864445446071e-01,1.485726714713301033e-01
-1.197572218523022536e-01,1.504231499943368133e+00
6.503814441321463802e-01,8.064623017427078322e-01
-9.432070071711763648e-02,2.727763907960652379e+00
-4.269730814423932652e-01,8.994265525119056193e-01
4.016359877724451355e-02,1.440944010684881871e+00
-1.798163177616534866e-02,1.209943088239500836e-01
8.030355612388017554e-04,1.923192465613566826e-01
-6.419092109890542353e-02,7.931458219820893829e-01
1.304545224043361096e-01,1.482959485261253318e+00
-9.411460580933728171e-02,1.007667958215674037e-01
5.438037347856419616e-03,3.038997001670520337e-01
-5.148623579989027033e-04,6.136006625543307530e-03
-8.848770679448681072e-04,3.304406566114297117e-02
-1.018458830710363916e+00,2.188476558946364836e+00
-1.888684894817854731e-02,1.007377210257045075e+00
-6.018266462974046771e-01,1.891600635727866520e+00
-3.706522595362321537e-02,2.329915368663483477e+00
-1.108932878064249701e-05,1.228524172734999677e-02
7.185664939631891852e-03,8.476830150257755325e-02
-5.023378857748670573e-02,4.571213433958098427e-01
-1.847013142637592420e-01,3.976755685693647013e+00
-4.121041315711707065e-01,6.061731975037150111e-01
-1.132481820274504475e-01,2.223962537087976088e+00
4.574202494343204830e-05,5.328967638540047652e-02
-2.579419812721832184e+00,8.999407631140217134e-01
2.554220321890716683e-01,7.256391722474476724e-01
1.344652055750699127e+00,1.159591331353722721e+00
-1.249769108227221925e-01,1.293391538090796211e-01
-2.378990901851128423e-02,1.141324515665084638e+00
-2.701915820308305460e-01,1.195584515289427330e+00
1.933694507912902052e-02,1.140173435336808927e+00
-1.723605518231886890e-04,1.956464101120688470e-01
3.672117167698248918e-01,6.059799640003165067e-01
-2.361676127620650374e-04,3.842427594091294644e-03
-1.109758046538159348e+00,3.127904230767692084e+00
-1.405228733607118488e-02,1.004469356101325372e+00
-2.236819916024568994e-04,3.782763450453714878e-03
-2.935213754939414166e-01,1.719640305370238709e+00
-8.010553492335733823e-05,2.820450648798675589e-02
1.233061219041911702e-04,4.479349760917666207e-02
1.959347324072224469e-05,8.806479123840649237e-02
1.141117982913884221e+00,3.052195591706512001e+00
1.141536289614582359e-04,2.957530779134243809e-02
1.762234710932807785e-02,1.327491887332200582e-01
-9.309683835127986751e-03,2.312348794088773474e+00
-1.367014515069010783e-01,2.789287336258893024e+00
-2.736517333352190846e-03,3.783515550927107896e-02
-1.404654170843418811e-04,2.513488738848011772e-03
-1.162823636155640051e-04,2.799379542622736083e-03
2.080370362569138943e-04,4.014207379545533388e-02
6.014460199566396513e-03,2.931955223849500025e-01
-3.196730298818456495e-02,1.243776590249938557e-01
-4.314794640592398700e-01,4.055804245123562635e-01
-9.684382325591373020e-02,8.409100736559140810e-01
-8.006061057770633149e-02,1.329049336185223362e+00
8.548654375519928905e+00,3.442599003186706863e+00
3.104998516167713912e-03,1.000840153029420199e+00
1.040220398078614723e-02,5.287353697017538323e-01
1.864212678932802014e-01,4.317652925992085944e-01
-1.188390192683169526e-02,1.263484752456975446e+00
7.471741350824790285e-05,2.650908272154456347e-02
3.395117967228539869e-05,1.521147566583372183e-02
-7.479788864907862145e-05,1.229751051680535480e-02
-6.517707953646523222e-01,6.401002795958610214e-01
6.560787743124102400e-05,2.104917697484660899e-02
-2.442224610956695852e-01,1.574270082149519023e+00
9.095237652795759554e-05,2.582612218334808321e-02
-4.036066849577265581e-01,2.307991542084946168e+00
-7.208382049583232920e-01,8.179754894053803405e-01
-9.378838352287185431e-01,1.247124200959278451e+00
-1.086878380992048617e-04,5.146863387498664538e-02
1.526554441618835313e-03,1.364012058199597643e-01
1.074892260299766368e-04,3.784982953570595332e-02
-1.355491830406688969e+01,3.083810969378427025e+00
4.977230807539685664e-02,2.230970821758923306e-01
-9.889465317879351375e-03,1.386251307444726466e+00
-2.165655550227693626e-01,2.779055700555929320e+00
-1.871709920692575246e-01,2.299623169399817257e+00
-4.652001642400695886e-02,1.287920613196547270e+00
1.215707767095999987e-02,3.118519053125491380e-01
-1.226069451071306118e-02,9.172768383853365792e-01
-1.017233157700358381e+00,8.511761101807514551e-01
4.472703383227395052e-02,8.959319086993954295e-01
1.963590598367303923e-03,1.032161805413418787e-01
-5.801301497005062133e-03,7.622241330060518516e-01
4.452011973447048132e-01,2.285693359214509002e+00
-3.206732712921776807e-02,5.221790817822373754e-01
7.562908759237106648e-02,2.679919116288426828e+00
-2.843108677014594241e-04,3.312458945444603231e-02
5.020134053858937373e-04,4.922322098666889051e-02
2.263071293512791454e-04,4.357635629971431251e-02
-1.347536519265360455e-04,2.214862973147885359e-03
1.198883769778231995e-04,6.200505223733683569e-02
3.948800148411799483e-04,7.583749201948479512e-02
-5.972772659067835388e-01,3.638258377718838865e+00
-9.724871313428183617e-02,1.308399876536006312e+00
-1.397953572508828875e-04,8.219613490025867719e-03
-4.769740174329504460e-04,1.151137145463752842e-02
1.549274977631576395e-04,8.129860094046444108e-02
-3.646785347925562211e-04,1.237663873256517749e-02
1.536342728818392223e-05,3.210698881876269950e-02
1.049172836263358910e+01,1.728182244484309749e+01
1.002176644952142537e+00,1.001087730896819350e+00
-3.355636046773148779e-04,1.550523576073120080e-01
-4.677163623791795260e-04,7.226356329230473885e-02
-2.873706743587376433e-01,2.282254522165076072e+00
-4.950270397290843505e-01,2.292148603404974505e+00
-9.967817565273512370e-03,1.248234156320340293e+00
3.379550372505746197e-06,4.399310467296721310e-03
-1.388852930342732606e+00,1.731688674158502250e+00
1.161070013748302134e-02,1.234648759030962939e+00
-4.585189442867370069e-01,2.584370570604970663e+00
-3.999317823862295201e-02,1.280478375229438859e+00
3.342230322813440763e-02,1.828176775591857373e-01
-7.855762665321719179e-05,4.436053702484252931e-02
1.943818181124973786e-04,1.913080309214331559e-02
-3.364474725009980845e-05,4.030220681574743502e-02
-5.635953036038153334e-04,5.551438397157636151e-02
-1.423176849624372547e-03,1.770083001515998511e-02
-7.955895455561414753e-01,7.885107547612887346e-01
-2.365489736513204655e-01,3.831653424931919627e+00
-4.663634861419025529e-02,1.035493353526014904e+00
-1.690640861639064185e-01,4.230357416306255725e-01
-6.587617865631497649e-01,7.977796866752984162e-01
7.213500557589449570e-05,1.262232133939854839e-01
1.717372651275914921e-03,2.069716916777244176e-01
1.229032024384361065e-02,3.482527431934149265e-01
-9.554575547361339244e-04,1.284799877604666796e-01
-1.910218661168308074e+00,2.038374497411899355e+00
4.653113457569755251e-01,3.091997362194704557e+00
1.832916993650895044e-03,1.277764044005145427e+00
6.304933373236963016e-04,2.510962638757686244e-02
8.269177594863807990e-02,1.245625339128862752e+00
-1.124296592295292774e+00,1.859813038399618756e+00
2.694266442779074566e+00,1.743009328282679959e+00
-1.423808998555707930e-02,1.604958257092879759e+00
-3.311430453145293440e-02,5.648718888028695373e-01
-1.574395246987422281e+00,1.776684049497564422e+00
-5.599114956252706360e-02,6.922103657312379532e-01
-4.459242138534504768e-02,1.200338626301484801e-01
-5.709651421595460241e-02,4.060152489056090275e-01
5.866224842550998159e-02,2.226347280569055176e+00
1.705898203413260374e-03,6.979978108326520547e-02
-6.354776039365807837e-03,7.894082975264060664e-01
-1.279474453880743157e-01,1.718783361103589868e+00
5.631023792107171105e-02,2.956356809136475139e+00
1.106126707295891111e-02,4.079199548662837405e-01
9.879611015345236640e-05,2.300883066525858528e-02
-3.096954295729032261e-02,1.278427851144929406e+00
-1.267884584333385523e-01,6.444798205318531537e+00
1.252592359971125280e-01,2.791543982631965015e+00
6.225419130355600711e-03,1.289004092883123398e-01
-3.098209739404051213e-02,1.252760709496695046e+00
2.078628683049426815e-03,4.559198046860244574e-02
-3.435920210536105770e-03,1.957620547566519820e-01
-3.889433493479461240e-02,1.754498317056954748e-01
3.268764744579127912e-02,1.149459564837079784e+00
-3.262997590779451174e-02,6.684687801039873589e-01
-3.342277791035831030e-02,5.597550454101122286e-01
5.634342989891731601e-02,1.609559157544263819e+00
-6.157956522315986836e-02,3.117945061075730884e-01
-7.070224331202989987e-02,2.790001334049486026e+00
2.288207690968983420e-03,4.783521392205728612e-02
4.674818012747537083e-02,1.592814592531093254e+00
2.037402481779554755e-02,1.365697152367641332e+00
-6.758130836273930353e-02,2.365239670208716838e+00
-2.462515728795809308e-02,2.189029500954966789e-01
-5.070290760614563907e-02,8.997953734722933250e-01
-2.069727380775343573e-02,2.947327250575971114e+00
-9.025911367249663149e-04,9.595274840458792309e-02
-4.057140794585229306e-04,2.682361230447768974e-02
-7.760796202990626058e-02,2.322245434128195729e+00
3.716609663611401826e-02,1.173034640633393577e+00
1.037568243372016764e-03,6.295793175249071449e-01
2.266485553430619849e-04,2.672191375570856856e-02
8.745614051578533841e-05,2.841645910793105800e-02
9.167178538737691612e-04,3.060537587402743093e-02
-9.777984638373943965e-03,1.078260172814312856e+00
7.286133132483152246e-05,2.364949104684696199e-02
1.264432932623253125e-01,2.794080592816727826e+00
-6.421480616890014315e-02,5.330482308050260576e-01
8.167323632624495094e-03,1.440099674012827125e+00
1.374032539941752624e-02,1.172191341011249999e-01
5.395207077166213477e-02,1.394457490899636332e+00
-4.142500694888338192e-02,4.239070007913062987e+00
3.668144794907784046e-03,1.277299867397400646e-01
-1.474446256323879711e-01,2.319742835999287767e+00
1.191661387823568855e-02,2.360764120898726226e-01
3.921888565754190134e-03,8.890964899621088546e-02
-1.395107220878502856e-04,7.691252126658547350e-03
1.035764702654472756e-02,2.610325969954895853e-01
-1.005355051581025352e-02,2.481518148798754486e-01
4.211741700321992203e-04,4.589590752259001954e-02
1.415969827242445286e-02,2.291070289606148558e-01
6.145357954996064380e-04,2.478983250245161279e-02
5.023256043111531738e-04,4.660211055685604259e-02
1.549129688658728785e-02,2.142818573797584392e-01
-6.385855437454148603e-03,1.448259090711368380e+00
-2.080652820110768797e-01,2.062518297062113426e+00
3.986965302633734345e-03,7.547088265141929653e-02
2.159036304223752728e-02,2.460895202121836933e-01
3.501393664966638173e-05,3.503946275154516676e-02
6.466158659484913139e-04,2.695530025226532955e-01
-1.982101614122605202e-02,1.466527028158483459e+00
-1.163670169832456761e-02,1.717115765463209653e+00
2.647211804177157166e-02,1.627025446690111565e-01
-1.292438499951229502e-01,1.611824288599744470e+00
3.745073288601543428e-05,3.161112289598554809e-02
4.871724833461595766e-03,7.465762951896671717e-01
-4.515847674396138677e-03,3.246101357747037119e-01
-3.532398186586717392e-03,2.788523113144717597e-02
1.848724114293537057e-01,2.919962401680550546e+00
2.827630657831719466e-03,7.790023802916117290e-01
-1.277130643090387818e-02,4.347294603821874603e-01
-1.038763894012723760e-02,9.427407464289763173e-01
-1.282412627135752319e-02,2.061884542983313029e+00
-7.295620319735930497e-03,5.337014293763754358e-01
7.973828227097767840e-02,2.429580353394666048e+00
-1.467196301359783850e-01,8.561826829305153597e-01
-6.814230311594829392e-02,1.171691346335519635e+00
-6.075767696616947433e-02,1.105546555560067146e-01
3.489228122754595585e-03,2.993175962004922530e-01
-2.074199677107523357e-03,6.566990378022206920e-02
3.232194371868649455e-03,2.968414766063747212e-01
6.057036395146279430e-03,1.946749281391302600e-01
6.893299671108218995e-04,5.529579938502039715e-02
-2.667951700214490776e-04,1.580820205108054641e-02
8.223284716491773005e-03,1.240385433671695292e+00
5.224572500696597274e-03,2.928757235437290940e-01
-1.200001478713301657e-03,7.070275346892702928e-02
-6.348841274698493206e-05,1.404158020583907637e-02
3.228739855510765477e-01,3.167810360788367419e+00
-8.259193197461239810e-03,4.627957230723783733e-01
-2.648973599731884940e-02,7.134560262243880846e-01
-4.517156354275819741e-02,2.208891791447674113e-01
6.912617253482662401e-04,1.310542919170655796e-01
-7.973444287218563187e-02,4.338829650671613969e-01
2.439759561153782147e-02,1.504994088570198008e+00
1.267840483581890616e-02,1.200201461180849805e+00
-1.043180111866406044e-02,1.186876580639365963e+00
-2.324173352516072932e-01,8.632971552031799556e-01
5.008789627640627962e-02,1.445322431115693584e+00
-1.023779840371114164e-01,8.681738159177142533e-01
-1.150184975163072720e-01,1.377320421828158059e+00
8.983122324313486118e-02,1.140392930504190439e+00
4.844485630640827691e-03,9.373595707955983958e-02
7.542089972294262201e-02,1.653866220050870028e+00
-1.219993822425558816e-01,1.121498271427847859e+00
-1.151208796999878409e-01,7.317696490059556469e-01
-8.372864857570065655e-02,5.397573286928426528e-01
2.756408314354298617e-02,1.279642816094996416e+00
3.659783508466382673e-02,6.859298299474033689e-01
-9.007196160521289963e-02,1.209232597402777748e-01
9.903751059921092961e-03,4.791535506849200488e-01
5.426966221515471256e-01,1.992076192660473755e+00
-2.662197068525287702e-03,5.152620655905029157e-01
7.599259641226291384e-02,1.453343340731369171e+00
-1.362973215046952014e-01,9.128021297141135637e-01
6.336478729695781652e-03,2.708908908685894734e-01
-1.470713749156291883e-01,1.750325945447404496e+00
2.713373853193181730e-03,2.114439233321168121e-01
3.231816230605213253e-02,1.142296791404083356e+00
9.828216823231067378e-02,3.134998695889851250e-01
-3.605003570266305801e-01,3.005152800124178958e-01
-3.200781138932219383e-01,9.437561253214481471e-01
1.213370391122710473e-01,1.522291197804728213e+00
7.553326608462658520e-02,3.041937661982433982e-01
2.578687987734575859e-01,1.472573883274359563e+00
1.654696822172463666e-01,1.019333523424193144e+00
-3.021329013609085415e-02,3.580210355271754574e-01
-9.209542573160218321e-03,1.945230473471142030e-01
-6.940538137830278009e-02,2.342129179063400513e-01
-3.622392438358378042e-02,5.950269012567191984e-01
-5.798145946454955069e-02,7.390502582047713265e-01
-1.661235699734882679e-02,2.592745983642432139e-01
-9.764322311738126824e-04,1.030655773164389083e-01
-1.400549284452176505e-03,6.413756808120408756e-03
-1.033613651751224882e+00,6.285414370651182248e-01
8.196902204900863298e-01,1.035191999561236420e+00
9.764182550196918164e-01,1.579607795444110119e+00
-7.016731702935448400e-02,4.653169969830011077e-01
-1.210199748937386546e-04,3.775615111587424591e-03
7.467584239237779527e-04,6.420203908361749034e-02
-1.388707182791928174e+00,2.696205606206761196e+00
-1.834011333660300558e+00,8.519587053415744737e-01
-1.587566984534273251e-01,6.801079453852402201e-01
1.780211268221931417e-02,1.800815655381229341e-01
-6.499207863573767952e-03,3.044393741806063897e-02
7.543485866287110930e+00,2.746540709016910053e+00
5.917288197194205818e-02,2.432547676242791668e-01
-6.897149558351271803e-02,3.586828068194169439e-01
-6.840722636473005602e-01,2.789150696549340114e-01
3.535083927628935196e+00,1.880181886847369643e+00
-1.550516210958839403e-01,6.697620943049468201e-01
1.082292307649514174e-01,5.370478865102134014e-01
-1.011628561432021511e+00,8.735550890934303814e-01
-5.687884727630708737e-01,6.932196857416547120e-01
2.364537855058776797e-02,1.537705386300892429e-01
7.426374912448113763e-01,2.395668188333128334e+00
1.763165199654872783e-01,5.746730727443344344e-01
2.794861216022482275e-01,5.286644697747789889e-01
-2.034485572608999870e+00,1.334598843204889862e+00
-6.825282930839092661e-03,1.543486264770740635e-01
-3.155709663255533703e-01,2.902092122382315953e+00
-6.087683733581730761e-02,2.037366659648167933e-01
-6.984478104436205037e-02,3.205105347965806484e-01
-2.802680239777647492e-03,2.548367119444904655e-02
1.750386774526562217e-01,4.183762391109899226e-01
-1.063375221275754567e+00,1.046172274068613239e+00
-5.758401049217140022e-01,2.313668876330138069e+00
-7.552492867003386401e-01,9.137143566704759579e-01
-7.291538691574013520e-02,2.717345335729719036e+00
-4.784537069905682727e-01,1.108096491305776699e+00
-1.307720796851978617e+00,8.053911518669473191e-01
4.432777407369682850e-03,1.624858514356268546e-01
-3.060363643455460761e-02,2.952090635967323240e-01
2.044042049900747671e+00,2.255277337187263864e+00
3.881933438163192533e-03,6.230516381619739114e-02
-5.215618687150605504e-03,2.774471044536720665e+00
-8.539503023850802954e-02,2.082787071558750203e+00
-4.966316858031167292e-01,8.539374535638150077e-01
-3.162508230960299205e+00,1.105722088991782925e+00
-3.627648134912926814e+00,1.043607053071386348e+00
1.961930851162059508e-02,4.715363943950746650e-01
-1.291704485558545501e-01,2.940529862763395230e-01
-9.899788080097908505e-02,2.404907827130754683e+00
-2.449279711647272748e-02,3.388148533017871777e+00
-2.164676305191719496e+00,1.035449242284335769e+00
7.635375704484294312e-02,2.763218359899248799e-01
-7.883953157907082343e-03,2.451426683416867647e+00
-1.666624615085196548e-01,4.164870864378341864e+00
-2.689638491424260064e-02,1.654009316825882037e+00
1.630647422640692235e-03,1.479540723765158383e-01
5.205043930150059228e-02,1.211906918584371162e+00
7.293793612476610899e-02,3.336302965768864759e-01
-7.854953800766636962e-02,5.588210910916741048e-01
-5.197006897835704242e-02,1.736522568959971924e+00
-1.663254010876042299e+00,7.335911825666401320e-01
-1.259643147362644600e+00,7.112391164305190694e-01
-1.183850846559206582e+00,9.848358605763304352e-01
-9.512075346841897261e-01,1.200858691636691233e+00
9.558998306370579054e-04,7.449680340767038389e-02
2.451921153217421524e-04,3.852607674157618178e-02
-3.668380384597144328e+00,1.559342194762837641e+00
3.848605630846684087e-03,6.203713106556978801e-02
-1.984164664445195347e+00,1.312507811384085565e+00
-1.757928475637649944e-04,6.629176696095426605e-03
6.799874472378806267e-01,8.943573672776241601e-01
-1.173916653291143392e-01,1.570878408948798155e+00
3.059043723661231638e-03,8.203600186562753915e-01
-3.188472560612028162e-02,2.015826588366655681e-01
1.532874990931377968e-01,1.061548680219369878e+00
1.325779981321717038e+00,2.763962181989160438e+00
9.690404461629105459e-02,9.540426493991419621e-01
6.632673071571132395e-02,2.035377476574318223e+00
-4.466322035039720778e-02,1.746544048316826414e+00
3.434312261843066594e-01,1.807839262077159059e+00
-3.900437901040614691e-02,4.241391320730766856e-02
5.612013965481971178e-03,2.019507135001561982e-01
-1.381602039367685547e-03,1.084442568984287647e-01
6.114015567260103678e-04,4.310102698144162997e-02
-7.492548046007314611e-01,1.861320743003917144e+00
-6.973051835501089535e-01,1.907480896518340963e+00
-2.332916075209566162e-02,1.346971385308407099e+00
7.144223020188318792e-03,2.397509890011377265e-01
6.355871055278621007e-03,7.972371701870542560e-02
-2.056671455059231601e-01,8.595315125858654648e-01
-3.105952720820038355e-04,1.051037879231001976e-01
-2.075348935579934273e-01,3.728733889970401005e+00
-1.246229436815257802e-01,2.114041122750115242e+00
-1.446777619642883317e-01,2.700182656711224705e-01
-1.044763224863177742e+00,1.031767568300387738e+00
5.913779496891939935e-01,1.055873973848571179e+00
-1.046124428376026400e-01,1.532615483155188141e+00
1.521424175997715270e-03,3.900543777472206819e-02
8.931379278304448638e-03,7.378353767832090959e-01
-6.767483191492177502e-03,4.537769303193774917e-01
2.804620925071235615e-01,5.295867185901885765e-01
5.593946641666014408e-04,5.402839691223270541e-02
-8.358547747967690622e-01,1.841746452598863160e+00
-2.470939919270585261e-01,7.780191185682227006e-01
-1.234196139597822572e-03,3.024855158740454020e-02
1.665900138757867022e-02,4.652184184571270809e-01
-5.138801555495472684e+00,1.321954277248408749e+00
9.697308174561535335e-03,2.934795462147883338e-01
1.215570127344400321e-02,1.102528968936599130e-01
-7.486757807338343881e-03,2.370432990382226990e+00
-1.276810627437151013e-01,2.897515806524689097e+00
-1.606131789618144845e-01,2.342212055472820964e+00
-5.975626440400942652e-03,2.517055745971568115e+00
-1.800613083379793533e+00,4.683354058559471844e-01
4.244869456650043199e-02,6.237772741262072040e-01
-8.751202524117455972e-02,1.764658994616926879e+00
5.698336188413794190e+00,2.387118804838542996e+00
-7.865662556385554227e-01,5.765010116873403589e-01
5.771791727920245335e-02,1.274594630637563064e+00
4.000292841360727492e-01,1.653228919941448716e+00
2.164474852591704440e-02,1.434439530349980396e+00
7.259540830942501799e+00,2.694353508903852390e+00
-1.443245055545755830e-03,4.875776293109640447e-01
-4.370302520168505879e-03,2.861507850387958740e-01
2.172993377998486964e-01,4.661537705520021890e-01
-7.783924283756770042e-03,6.795805288621201701e-01
5.958278856407450528e-05,1.650685297760867351e-02
-1.549611767275080711e-03,1.727127151566483498e-02
-2.715960425307250257e-03,1.284659460778032891e-02
-9.973541177436926093e-04,4.508664225564094907e-02
-3.683720343839212430e-01,2.950190314167159045e+00
3.648225119485255081e-04,5.601687967239606797e-02
-9.189794758535386999e-05,2.236338029212431300e-02
6.447463606819927055e-05,3.539281771822953143e-02
-9.676192852459843508e+00,2.069700222405294276e+00
1.231931138842736750e+01,6.588182885018241564e+00
3.450120194728828471e-02,1.857449917152230734e-01
-1.557624623478106596e-01,1.148378810181952758e+00
-1.902579763702825499e-01,2.833023410733177094e+00
-1.268217606829386557e-01,1.403133089568054270e+00
-3.491239560340878879e-03,1.293625257706310538e+00
1.318130962818179390e-03,1.118525401969515248e-01
-4.641923219896147423e-01,1.963755418867483060e+00
-1.385753558455985780e-02,8.114170408486225394e-01
-6.449698937000661880e-01,4.612126181993476681e-01
-2.304445709920391050e-01,1.151425479910556104e+00
3.377711674812419046e-02,1.997654801760829546e+00
-1.738283473659197331e-01,6.191066613254279094e-01
-2.670505543484795297e+00,1.612495644294877239e+00
-3.767341731439582259e-02,9.271170804519219821e-01
7.214166160331142441e-02,2.685919983977769765e-01
5.358260473151694580e-04,1.321025325183262100e-01
1.441935340109060581e-04,3.608141674762827683e-02
-1.840876085493568237e-01,4.919710481135244340e-01
-4.228282528359624237e-05,5.733440511655875371e-02
-1.687679963000497385e-01,2.913472398551304465e-01
-2.336843501899018849e-01,2.267249371516638856e+00
-3.395274065606363467e-01,3.486470735837655432e+00
-7.563036990909438248e-05,1.013186924728354775e-02
-1.187317594620392627e-04,1.081470819352142558e-02
-1.479390761881677548e-05,9.734107369166666510e-03
3.246605122937960873e-04,5.368333708439081836e-02
6.397722056356899833e-02,2.529371869922827365e-01
-1.838679836670096060e-02,2.302234725432565021e+00
-3.936422712039401861e-01,3.053463527310589232e+00
-1.778308052751093049e-01,1.104122948377303182e+00
1.241311934827290164e-03,1.598490885335469014e-01
7.767789547578281967e-03,3.437774034630523556e-01
-3.735800107100923501e-02,1.671406809853018149e+00
-2.277292167099266053e-03,9.667223852175195475e-02
-1.751464050166452388e-02,6.508921202710561404e-01
-5.673985886112503652e-01,1.489680644595555270e+00
1.930677257334449282e+00,2.313121437231045352e+00
9.753316914392823334e-02,1.708591461206160123e+00
2.791116992888876061e-02,1.178651233593390302e+00
6.053236736563267356e-02,2.460332647542455287e-01
1.209229235902698450e-03,1.174217048515492495e-01
-6.458057607773670487e-04,6.266033620694957083e-03
-1.727443948120978756e-04,3.313207324822692312e-02
-5.314094555770896289e-01,2.338680976502550468e+00
-1.790664805552807659e-01,3.296008642802423338e+00
-2.360370297252472049e-01,3.107804592500256646e+00
-9.795079163467405783e-04,6.240319786600902890e-02
-6.177152347263787865e-05,3.919109831760194187e-03
-4.064255369111154201e-04,3.805766369075479216e-02
1.635814330199705235e-01,2.332544976713927909e+00
1.197521367973780393e+01,5.847334191324057073e+00
3.164844762601558004e-01,1.817026465770661625e+00
-1.566058901839098355e-03,8.907962799595667280e-02
-1.936097929770959835e-04,2.997210951830992301e-02
-3.658375357531505889e-01,2.134084596767422681e+00
-1.316239472534045107e-01,1.411969106013875264e+00
9.968119174635995377e-08,6.708430983132628728e-04
-1.594079744446593450e-01,1.530930178081564508e+00
-4.555693225050739259e-01,1.472718398056484412e+00
-6.046372468407376632e-02,1.832171559745559009e+00
-7.423231634557100412e-04,2.706408604923647987e-01
-1.399045637516649462e-04,1.684393761854861837e-01
-1.442248568755796127e-04,4.266198922645367264e-02
-2.320616016926019514e-04,2.329473255836317716e-02
2.692996740333835487e-04,3.706717484433381254e-02
-2.612149058741435395e-02,3.642093907820759813e-01
