X,Y,Z
8.283779837868436857e+00,-4.163323142311789127e+00,1.050060081379563215e+01
9.644284180920536187e+00,-4.163323142311789127e+00,2.160104069624980028e+01
1.100478852397263552e+01,-4.163323142311789127e+00,4.464518696342993920e+00
1.236529286702474906e+01,-4.163323142311789127e+00,-5.632738418483461906e+00
1.372579721007684839e+01,-4.163323142311789127e+00,-6.308192925831141551e+00
1.508630155312894772e+01,-4.163323142311789127e+00,7.095699952122397569e+00
1.644680589618104705e+01,-4.163323142311789127e+00,1.835327177263864851e+00
1.780731023923316059e+01,-4.163323142311789127e+00,5.290452199421792345e-01
1.916781458228525992e+01,-4.163323142311789127e+00,2.439157156442568208e+01
2.052831892533735925e+01,-4.163323142311789127e+00,-4.080410116503544060e+01
2.188882326838945858e+01,-4.163323142311789127e+00,1.633067958522812546e+01
2.324932761144157212e+01,-4.163323142311789127e+00,-1.358124362571614263e+01
2.460983195449367145e+01,-4.163323142311789127e+00,2.830359344133704624e+01
2.597033629754577078e+01,-4.163323142311789127e+00,2.154236241803528884e+01
2.733084064059787011e+01,-4.163323142311789127e+00,-1.770513023824964449e+01
2.869134498364998365e+01,-4.163323142311789127e+00,1.618356312868582236e+01
3.005184932670208298e+01,-4.163323142311789127e+00,-3.994648424174374046e+00
3.141235366975418231e+01,-4.163323142311789127e+00,2.039298220081225566e+01
3.277285801280629585e+01,-4.163323142311789127e+00,-1.435202870012153369e+02
3.413336235585839518e+01,-4.163323142311789127e+00,1.593622246595947090e+01
3.549386669891049451e+01,-4.163323142311789127e+00,-2.047344687222306003e+00
3.685437104196259384e+01,-4.163323142311789127e+00,9.886770541240096577e+00
3.821487538501470738e+01,-4.163323142311789127e+00,9.034601737933260779e+01
3.957537972806680671e+01,-4.163323142311789127e+00,2.192200443886429984e+00
4.093588407111890604e+01,-4.163323142311789127e+00,5.932112468772557712e+00
4.229638841417100537e+01,-4.163323142311789127e+00,2.611780502506530155e+00
4.365689275722311891e+01,-4.163323142311789127e+00,7.328668848715708117e-01
4.501739710027521824e+01,-4.163323142311789127e+00,9.690064607618802839e+00
4.637790144332731757e+01,-4.163323142311789127e+00,9.701715126808564094e+01
4.773840578637941690e+01,-4.163323142311789127e+00,4.019163968991349378e+01
4.909891012943153044e+01,-4.163323142311789127e+00,-8.917069538230377646e+01
5.045941447248362977e+01,-4.163323142311789127e+00,-7.293334187448185446e+01
5.181991881553574331e+01,-4.163323142311789127e+00,-1.490891718160998991e+01
-6.654395902999723944e+01,-3.495287924101855737e+00,-1.815148541510144709e+00
-6.518345468694514011e+01,-3.495287924101855737e+00,1.467204621622242522e+00
-6.382295034389303368e+01,-3.495287924101855737e+00,8.269432865876114036e-01
-6.246244600084092724e+01,-3.495287924101855737e+00,-7.349353928965763671e+00
-6.110194165778882791e+01,-3.495287924101855737e+00,-1.124854183957720670e+05
-5.974143731473672148e+01,-3.495287924101855737e+00,6.671443910837375313e+00
-5.838093297168461504e+01,-3.495287924101855737e+00,-4.600983328541982331e+00
-5.702042862863251571e+01,-3.495287924101855737e+00,9.294433998990388801e+00
-5.565992428558041638e+01,-3.495287924101855737e+00,-7.480169627218555384e+00
-5.429941994252830995e+01,-3.495287924101855737e+00,2.066695460738781875e+01
-5.293891559947620351e+01,-3.495287924101855737e+00,-4.211158218213114424e+00
-5.157841125642410418e+01,-3.495287924101855737e+00,1.194670805854314111e+01
-5.021790691337200485e+01,-3.495287924101855737e+00,1.585559569064736785e+01
-4.885740257031989842e+01,-3.495287924101855737e+00,1.070964291158950132e+01
-4.749689822726779198e+01,-3.495287924101855737e+00,-3.724523578073243524e+00
-4.613639388421569265e+01,-3.495287924101855737e+00,-4.252446671586803895e+00
-4.477588954116358622e+01,-3.495287924101855737e+00,-5.254025398082019294e+00
-4.341538519811148689e+01,-3.495287924101855737e+00,-5.812918367753386661e+00
-4.205488085505938045e+01,-3.495287924101855737e+00,1.460432226863725980e+01
-4.069437651200728112e+01,-3.495287924101855737e+00,2.165387233118061516e+01
-3.933387216895517469e+01,-3.495287924101855737e+00,-7.007770545278972918e+00
-3.797336782590307536e+01,-3.495287924101855737e+00,4.896580068959339727e+00
-3.661286348285096892e+01,-3.495287924101855737e+00,2.366215218627390016e+01
-3.525235913979886959e+01,-3.495287924101855737e+00,1.787300238155130216e+01
-3.389185479674676316e+01,-3.495287924101855737e+00,5.368425893525497372e+00
-3.253135045369465672e+01,-3.495287924101855737e+00,1.338284544082003968e+01
-3.117084611064255739e+01,-3.495287924101855737e+00,1.433407507597225106e+01
-2.981034176759045096e+01,-3.495287924101855737e+00,-4.904255715207020749e+00
-2.844983742453835163e+01,-3.495287924101855737e+00,1.515291814985075369e+01
-2.708933308148624519e+01,-3.495287924101855737e+00,4.429842411620842135e+00
-2.572882873843414586e+01,-3.495287924101855737e+00,1.886748592117244883e+01
-2.436832439538203943e+01,-3.495287924101855737e+00,-1.119011170890073004e+01
-2.300782005232994010e+01,-3.495287924101855737e+00,2.922815524027189138e+00
-2.164731570927783366e+01,-3.495287924101855737e+00,1.699799505530780408e+01
-2.028681136622573433e+01,-3.495287924101855737e+00,-6.261946305212919839e+00
-1.892630702317362790e+01,-3.495287924101855737e+00,-4.168423115754234409e+00
-1.756580268012152857e+01,-3.495287924101855737e+00,3.502218136151295624e+00
-1.620529833706942213e+01,-3.495287924101855737e+00,1.340931028369056044e+01
-1.484479399401732280e+01,-3.495287924101855737e+00,-5.945320117333313670e-01
-1.348428965096521637e+01,-3.495287924101855737e+00,-4.286434020082331209e+00
-1.212378530791310993e+01,-3.495287924101855737e+00,-7.822918875183368925e+00
-1.076328096486101060e+01,-3.495287924101855737e+00,1.628856518371410189e+01
-9.402776621808911273e+00,-3.495287924101855737e+00,-3.583518764663871536e+00
-8.042272278756797732e+00,-3.495287924101855737e+00,1.170417880780288478e+01
-6.681767935704698402e+00,-3.495287924101855737e+00,-8.579041306006839562e+00
-5.321263592652599073e+00,-3.495287924101855737e+00,-8.494238213614903055e-01
-3.960759249600499743e+00,-3.495287924101855737e+00,-5.836223778851282518e+00
-2.600254906548386202e+00,-3.495287924101855737e+00,-5.394839107663034206e+00
-1.239750563496286873e+00,-3.495287924101855737e+00,2.723541796967533202e+01
1.207537795558124571e-01,-3.495287924101855737e+00,-2.773616475382388646e+00
1.481258122607911787e+00,-3.495287924101855737e+00,-1.012991551626886455e+01
2.841762465660025327e+00,-3.495287924101855737e+00,1.094771104122926886e+01
4.202266808712124657e+00,-3.495287924101855737e+00,-1.765488827386581860e+01
5.562771151764223987e+00,-3.495287924101855737e+00,-2.054651971184767092e+02
6.923275494816323317e+00,-3.495287924101855737e+00,9.087730901395266869e+01
8.283779837868436857e+00,-3.495287924101855737e+00,-7.649669244212877750e+00
9.644284180920536187e+00,-3.495287924101855737e+00,2.007264660985929705e+00
1.100478852397263552e+01,-3.495287924101855737e+00,-2.386050248104663751e+01
1.236529286702474906e+01,-3.495287924101855737e+00,-6.981017428451649742e+00
1.372579721007684839e+01,-3.495287924101855737e+00,2.242641956633720923e+01
1.508630155312894772e+01,-3.495287924101855737e+00,-1.740759987571119494e+00
1.644680589618104705e+01,-3.495287924101855737e+00,-1.216490985768305322e+01
1.780731023923316059e+01,-3.495287924101855737e+00,-9.900625303410674150e+00
1.916781458228525992e+01,-3.495287924101855737e+00,2.353937510709801018e+01
2.052831892533735925e+01,-3.495287924101855737e+00,1.779946373580819952e+01
2.188882326838945858e+01,-3.495287924101855737e+00,3.495174068059876049e+01
2.324932761144157212e+01,-3.495287924101855737e+00,-9.270056474707675420e+01
2.460983195449367145e+01,-3.495287924101855737e+00,6.112161838433022076e+00
2.597033629754577078e+01,-3.495287924101855737e+00,3.944805409100096227e+01
2.733084064059787011e+01,-3.495287924101855737e+00,8.231387372402810598e+00
2.869134498364998365e+01,-3.495287924101855737e+00,1.860618735880316876e+01
3.005184932670208298e+01,-3.495287924101855737e+00,1.435907806238013329e+01
3.141235366975418231e+01,-3.495287924101855737e+00,-5.590988822090483978e+00
3.277285801280629585e+01,-3.495287924101855737e+00,-1.193668136170093064e+01
3.413336235585839518e+01,-3.495287924101855737e+00,-1.544794467931238202e+00
3.549386669891049451e+01,-3.495287924101855737e+00,-4.536611690662482488e+00
3.685437104196259384e+01,-3.495287924101855737e+00,3.374818291119402236e+00
3.821487538501470738e+01,-3.495287924101855737e+00,1.518504642387873105e+01
3.957537972806680671e+01,-3.495287924101855737e+00,-7.309283473322195412e+00
4.093588407111890604e+01,-3.495287924101855737e+00,-8.316253108829190666e+00
4.229638841417100537e+01,-3.495287924101855737e+00,-7.778409805835316604e+00
4.365689275722311891e+01,-3.495287924101855737e+00,1.164245287348083835e+01
4.501739710027521824e+01,-3.495287924101855737e+00,1.522491384253656044e+01
4.637790144332731757e+01,-3.495287924101855737e+00,1.129883892653027289e+02
4.773840578637941690e+01,-3.495287924101855737e+00,4.413751644350949022e+01
4.909891012943153044e+01,-3.495287924101855737e+00,-9.789198337442280717e+01
5.045941447248362977e+01,-3.495287924101855737e+00,-8.433504122985968365e+01
5.181991881553574331e+01,-3.495287924101855737e+00,-5.041091550473590388e+01
-6.518345468694514011e+01,-2.827252705891925899e+00,-7.535165809126837644e+00
-6.382295034389303368e+01,-2.827252705891925899e+00,1.751149843294882213e+00
-6.246244600084092724e+01,-2.827252705891925899e+00,7.793012670884070126e+00
-6.110194165778882791e+01,-2.827252705891925899e+00,-3.638580268585512556e+01
-5.974143731473672148e+01,-2.827252705891925899e+00,1.110997786021294154e+01
-5.838093297168461504e+01,-2.827252705891925899e+00,1.886271221464404491e+01
-5.702042862863251571e+01,-2.827252705891925899e+00,2.797117378453322534e+00
-5.565992428558041638e+01,-2.827252705891925899e+00,-3.508349921041655772e-01
-5.429941994252830995e+01,-2.827252705891925899e+00,-1.750867543983083863e+01
-5.293891559947620351e+01,-2.827252705891925899e+00,3.367192439527825432e+00
-5.157841125642410418e+01,-2.827252705891925899e+00,-2.928548635339538908e+00
-5.021790691337200485e+01,-2.827252705891925899e+00,1.957856169950388470e+00
-4.885740257031989842e+01,-2.827252705891925899e+00,4.631029397771195022e+01
-4.749689822726779198e+01,-2.827252705891925899e+00,7.424201488391713788e+00
-4.613639388421569265e+01,-2.827252705891925899e+00,-3.574121987785049193e+00
-4.477588954116358622e+01,-2.827252705891925899e+00,-3.796565305129770085e+00
-4.341538519811148689e+01,-2.827252705891925899e+00,1.101532253010752171e+01
-4.205488085505938045e+01,-2.827252705891925899e+00,8.129738144668767319e+00
-4.069437651200728112e+01,-2.827252705891925899e+00,-9.442437960847859912e+00
-3.933387216895517469e+01,-2.827252705891925899e+00,1.036194767099994252e+01
-3.797336782590307536e+01,-2.827252705891925899e+00,1.712661338757648011e+01
-3.661286348285096892e+01,-2.827252705891925899e+00,6.731207314449107137e+00
-3.525235913979886959e+01,-2.827252705891925899e+00,1.979826670071647365e+00
-3.389185479674676316e+01,-2.827252705891925899e+00,1.795524276753485893e+01
-3.253135045369465672e+01,-2.827252705891925899e+00,-5.154754339646609118e+00
-3.117084611064255739e+01,-2.827252705891925899e+00,1.372886072846222483e+01
-2.981034176759045096e+01,-2.827252705891925899e+00,-4.390194687186269817e+00
-2.844983742453835163e+01,-2.827252705891925899e+00,-3.967012147262242383e+00
-2.708933308148624519e+01,-2.827252705891925899e+00,1.868706405899700584e+01
-2.572882873843414586e+01,-2.827252705891925899e+00,6.170292785944766933e+00
-2.436832439538203943e+01,-2.827252705891925899e+00,-1.742925968331975772e+00
-2.300782005232994010e+01,-2.827252705891925899e+00,6.377924783416911936e+00
-2.164731570927783366e+01,-2.827252705891925899e+00,2.805728203898603113e+01
-2.028681136622573433e+01,-2.827252705891925899e+00,1.213485265138089453e+01
-1.892630702317362790e+01,-2.827252705891925899e+00,3.324989891654966812e+01
-1.756580268012152857e+01,-2.827252705891925899e+00,-2.775064936898483481e+01
-1.620529833706942213e+01,-2.827252705891925899e+00,-6.263357951107965782e+00
-1.484479399401732280e+01,-2.827252705891925899e+00,-1.441863446981397168e+01
-1.348428965096521637e+01,-2.827252705891925899e+00,6.810881640307083096e+00
-1.212378530791310993e+01,-2.827252705891925899e+00,-3.349489305536509587e+00
-1.076328096486101060e+01,-2.827252705891925899e+00,-4.211274182324651782e+00
-9.402776621808911273e+00,-2.827252705891925899e+00,4.549717883691329234e+01
-8.042272278756797732e+00,-2.827252705891925899e+00,9.024831253461359282e+00
-6.681767935704698402e+00,-2.827252705891925899e+00,-1.765744981466640695e+01
-5.321263592652599073e+00,-2.827252705891925899e+00,7.372201590809897453e+00
-3.960759249600499743e+00,-2.827252705891925899e+00,3.361503045091463804e+01
-2.600254906548386202e+00,-2.827252705891925899e+00,4.202410460072268705e+00
-1.239750563496286873e+00,-2.827252705891925899e+00,-3.385913493895950310e+00
1.207537795558124571e-01,-2.827252705891925899e+00,1.565446640467603423e+01
1.481258122607911787e+00,-2.827252705891925899e+00,-2.634598137557890851e+00
2.841762465660025327e+00,-2.827252705891925899e+00,4.731974023147511033e-01
4.202266808712124657e+00,-2.827252705891925899e+00,-5.127863571396233944e+00
5.562771151764223987e+00,-2.827252705891925899e+00,-4.799320429782614639e+00
6.923275494816323317e+00,-2.827252705891925899e+00,5.943766777198180051e+01
8.283779837868436857e+00,-2.827252705891925899e+00,2.654504532429097896e+00
9.644284180920536187e+00,-2.827252705891925899e+00,-1.189702979483008988e-01
1.100478852397263552e+01,-2.827252705891925899e+00,3.038856983123737976e+01
1.236529286702474906e+01,-2.827252705891925899e+00,8.208063794935410940e+00
1.372579721007684839e+01,-2.827252705891925899e+00,3.386732577666767696e+01
1.508630155312894772e+01,-2.827252705891925899e+00,-1.004206466865415592e+01
1.644680589618104705e+01,-2.827252705891925899e+00,-1.359168488513708439e+01
1.780731023923316059e+01,-2.827252705891925899e+00,1.594756315842172256e+01
1.916781458228525992e+01,-2.827252705891925899e+00,-1.853943189036338524e+01
2.052831892533735925e+01,-2.827252705891925899e+00,-2.065325893839614935e+01
2.188882326838945858e+01,-2.827252705891925899e+00,2.598665686065823266e+01
2.324932761144157212e+01,-2.827252705891925899e+00,-2.576463786941330625e+01
2.460983195449367145e+01,-2.827252705891925899e+00,-3.469485663923866525e+01
2.597033629754577078e+01,-2.827252705891925899e+00,2.034568664093675139e+01
2.733084064059787011e+01,-2.827252705891925899e+00,4.954078664327445480e+00
2.869134498364998365e+01,-2.827252705891925899e+00,-1.574128940164463586e+01
3.005184932670208298e+01,-2.827252705891925899e+00,1.944410920175399937e+01
3.141235366975418231e+01,-2.827252705891925899e+00,2.625880136619110417e+01
3.277285801280629585e+01,-2.827252705891925899e+00,-1.461527155425490498e+01
3.413336235585839518e+01,-2.827252705891925899e+00,2.633728090586190973e+01
3.549386669891049451e+01,-2.827252705891925899e+00,2.257905604622257911e+01
3.685437104196259384e+01,-2.827252705891925899e+00,4.165942436062486376e-01
3.821487538501470738e+01,-2.827252705891925899e+00,1.549589873590364242e+01
3.957537972806680671e+01,-2.827252705891925899e+00,2.002132258852597602e+01
4.093588407111890604e+01,-2.827252705891925899e+00,-2.564793005402813963e-01
4.229638841417100537e+01,-2.827252705891925899e+00,-7.024474295156502457e+00
4.365689275722311891e+01,-2.827252705891925899e+00,2.821928788470009764e+01
4.501739710027521824e+01,-2.827252705891925899e+00,2.290755873532225806e+01
4.637790144332731757e+01,-2.827252705891925899e+00,1.273928160514984853e+02
4.773840578637941690e+01,-2.827252705891925899e+00,4.780000551899684780e+01
4.909891012943153044e+01,-2.827252705891925899e+00,-1.064825680895117728e+02
5.045941447248362977e+01,-2.827252705891925899e+00,-9.790931288582837055e+01
5.181991881553574331e+01,-2.827252705891925899e+00,-8.057853191593709141e+01
-6.518345468694514011e+01,-2.159217487681992509e+00,-8.396998130595253684e+00
-6.382295034389303368e+01,-2.159217487681992509e+00,-1.400301323453740032e+00
-6.246244600084092724e+01,-2.159217487681992509e+00,-7.490955097721974099e+00
-6.110194165778882791e+01,-2.159217487681992509e+00,-5.353699878917900890e+00
-5.974143731473672148e+01,-2.159217487681992509e+00,1.611239842637310105e+01
-5.838093297168461504e+01,-2.159217487681992509e+00,9.550910486745580741e+00
-5.702042862863251571e+01,-2.159217487681992509e+00,3.938750987488024435e+00
-5.565992428558041638e+01,-2.159217487681992509e+00,-1.157774609885297323e+01
-5.429941994252830995e+01,-2.159217487681992509e+00,9.402154648335944387e+00
-5.293891559947620351e+01,-2.159217487681992509e+00,1.606902124757531913e+00
-5.157841125642410418e+01,-2.159217487681992509e+00,3.367104799004266180e+00
-5.021790691337200485e+01,-2.159217487681992509e+00,1.702645135334745419e+01
-4.885740257031989842e+01,-2.159217487681992509e+00,1.305380256631467795e+01
-4.749689822726779198e+01,-2.159217487681992509e+00,1.388099770011450218e+01
-4.613639388421569265e+01,-2.159217487681992509e+00,-4.370440595066618528e+00
-4.477588954116358622e+01,-2.159217487681992509e+00,2.359362253598646646e+02
-4.341538519811148689e+01,-2.159217487681992509e+00,1.324724172603238870e+01
-4.205488085505938045e+01,-2.159217487681992509e+00,1.459949661584524883e+01
-4.069437651200728112e+01,-2.159217487681992509e+00,7.415153021250074694e+00
-3.933387216895517469e+01,-2.159217487681992509e+00,1.940131482125771001e+01
-3.797336782590307536e+01,-2.159217487681992509e+00,1.549567372968390799e+01
-3.661286348285096892e+01,-2.159217487681992509e+00,1.631884378236209798e+01
-3.525235913979886959e+01,-2.159217487681992509e+00,2.227622519065920770e+01
-3.389185479674676316e+01,-2.159217487681992509e+00,1.888024380276070602e+01
-3.253135045369465672e+01,-2.159217487681992509e+00,1.860686915841849398e+01
-3.117084611064255739e+01,-2.159217487681992509e+00,5.988507614787930144e+00
-2.981034176759045096e+01,-2.159217487681992509e+00,5.312044031218533746e+00
-2.844983742453835163e+01,-2.159217487681992509e+00,1.013635255464506457e+02
-2.708933308148624519e+01,-2.159217487681992509e+00,7.369451482896409722e-01
-2.572882873843414586e+01,-2.159217487681992509e+00,1.445396578078601202e+01
-2.436832439538203943e+01,-2.159217487681992509e+00,-1.901906076367805198e+01
-2.300782005232994010e+01,-2.159217487681992509e+00,1.529263081913056332e+01
-2.164731570927783366e+01,-2.159217487681992509e+00,-1.079495728464082838e+01
-2.028681136622573433e+01,-2.159217487681992509e+00,1.443371177485649426e+01
-1.892630702317362790e+01,-2.159217487681992509e+00,-1.027381385806847192e+01
-1.756580268012152857e+01,-2.159217487681992509e+00,-9.510900307272555310e+00
-1.620529833706942213e+01,-2.159217487681992509e+00,-1.040188643519939449e+00
-1.484479399401732280e+01,-2.159217487681992509e+00,-3.801387258490320331e+00
-1.348428965096521637e+01,-2.159217487681992509e+00,4.562879271987641516e+01
-1.212378530791310993e+01,-2.159217487681992509e+00,1.488738617343887860e+01
-1.076328096486101060e+01,-2.159217487681992509e+00,-5.732859706814796397e+00
-9.402776621808911273e+00,-2.159217487681992509e+00,5.960781039734909470e+00
-8.042272278756797732e+00,-2.159217487681992509e+00,-2.979563026258729153e+00
-6.681767935704698402e+00,-2.159217487681992509e+00,-8.488849646676673855e-01
-5.321263592652599073e+00,-2.159217487681992509e+00,1.648927513889809759e+01
-3.960759249600499743e+00,-2.159217487681992509e+00,6.711474073063284322e+02
-2.600254906548386202e+00,-2.159217487681992509e+00,1.769055354838545924e+01
-1.239750563496286873e+00,-2.159217487681992509e+00,-8.026575282039004833e+00
1.207537795558124571e-01,-2.159217487681992509e+00,-1.119652461836807866e+01
1.481258122607911787e+00,-2.159217487681992509e+00,1.983576788319208717e+01
2.841762465660025327e+00,-2.159217487681992509e+00,2.960018582002193810e+00
4.202266808712124657e+00,-2.159217487681992509e+00,-5.442563364383905089e+00
5.562771151764223987e+00,-2.159217487681992509e+00,2.129159717219345183e+01
6.923275494816323317e+00,-2.159217487681992509e+00,2.976853110119614243e+01
8.283779837868436857e+00,-2.159217487681992509e+00,1.065722778880623522e+01
9.644284180920536187e+00,-2.159217487681992509e+00,2.923677199045547326e+01
1.100478852397263552e+01,-2.159217487681992509e+00,-1.576749797575683898e+00
1.236529286702474906e+01,-2.159217487681992509e+00,1.450939065121099816e+02
1.372579721007684839e+01,-2.159217487681992509e+00,2.388456007876762399e+01
1.508630155312894772e+01,-2.159217487681992509e+00,2.047171151038029890e+01
1.644680589618104705e+01,-2.159217487681992509e+00,-7.276583092332817415e+00
1.780731023923316059e+01,-2.159217487681992509e+00,-6.653005344527220366e+00
1.916781458228525992e+01,-2.159217487681992509e+00,2.259131924779187628e+01
2.052831892533735925e+01,-2.159217487681992509e+00,9.631873451970839994e+00
2.188882326838945858e+01,-2.159217487681992509e+00,1.484556643882799598e+01
2.324932761144157212e+01,-2.159217487681992509e+00,2.115278134300371704e+01
2.460983195449367145e+01,-2.159217487681992509e+00,8.961258944444438157e+00
2.597033629754577078e+01,-2.159217487681992509e+00,2.922920012086724739e+01
2.733084064059787011e+01,-2.159217487681992509e+00,-2.356068753135413640e+00
2.869134498364998365e+01,-2.159217487681992509e+00,-8.166510976361960772e+00
3.005184932670208298e+01,-2.159217487681992509e+00,7.928074206759665898e+00
3.141235366975418231e+01,-2.159217487681992509e+00,-8.811655286352515049e+00
3.277285801280629585e+01,-2.159217487681992509e+00,1.722490182719109475e+00
3.413336235585839518e+01,-2.159217487681992509e+00,-2.585362960227613627e+01
3.549386669891049451e+01,-2.159217487681992509e+00,1.406759195686097108e+01
3.685437104196259384e+01,-2.159217487681992509e+00,7.866849660873134198e+00
3.821487538501470738e+01,-2.159217487681992509e+00,1.215997087144026523e+01
3.957537972806680671e+01,-2.159217487681992509e+00,-9.530376334805024996e+00
4.093588407111890604e+01,-2.159217487681992509e+00,1.101187714861611688e+01
4.229638841417100537e+01,-2.159217487681992509e+00,9.174712561651109155e+00
4.365689275722311891e+01,-2.159217487681992509e+00,-9.288076736231600705e+01
4.501739710027521824e+01,-2.159217487681992509e+00,3.272719968538559954e+01
4.637790144332731757e+01,-2.159217487681992509e+00,1.402652811165527567e+02
4.773840578637941690e+01,-2.159217487681992509e+00,5.114172999290069299e+01
4.909891012943153044e+01,-2.159217487681992509e+00,-1.148927958070833455e+02
5.045941447248362977e+01,-2.159217487681992509e+00,-1.139121696970807562e+02
5.181991881553574331e+01,-2.159217487681992509e+00,-2.542606384314067896e+02
-6.382295034389303368e+01,-1.491182269472062671e+00,2.315022938966629362e-01
-6.246244600084092724e+01,-1.491182269472062671e+00,5.668422553867248359e-01
-6.110194165778882791e+01,-1.491182269472062671e+00,1.188964530394943653e+00
-5.974143731473672148e+01,-1.491182269472062671e+00,-1.987144296554576783e+02
-5.838093297168461504e+01,-1.491182269472062671e+00,5.077948513662040142e+00
-5.702042862863251571e+01,-1.491182269472062671e+00,8.409665239972126116e+00
-5.565992428558041638e+01,-1.491182269472062671e+00,7.332250031828721148e+00
-5.429941994252830995e+01,-1.491182269472062671e+00,-6.308370430816149899e+00
-5.293891559947620351e+01,-1.491182269472062671e+00,-3.980213955037278151e+00
-5.157841125642410418e+01,-1.491182269472062671e+00,4.333848810245050309e+00
-5.021790691337200485e+01,-1.491182269472062671e+00,-1.127117824778938804e+01
-4.885740257031989842e+01,-1.491182269472062671e+00,-1.961852696229338111e+00
-4.749689822726779198e+01,-1.491182269472062671e+00,1.317004040246734498e+01
-4.613639388421569265e+01,-1.491182269472062671e+00,1.995890175356523599e+01
-4.477588954116358622e+01,-1.491182269472062671e+00,-7.974015821338822718e+01
-4.341538519811148689e+01,-1.491182269472062671e+00,7.707941754872892659e+01
-4.205488085505938045e+01,-1.491182269472062671e+00,1.595216448212358387e+02
-4.069437651200728112e+01,-1.491182269472062671e+00,1.156935879701337200e+01
-3.933387216895517469e+01,-1.491182269472062671e+00,-1.482475059139413709e+01
-3.797336782590307536e+01,-1.491182269472062671e+00,7.767981882700162544e+01
-3.661286348285096892e+01,-1.491182269472062671e+00,2.027015385166632555e+01
-3.525235913979886959e+01,-1.491182269472062671e+00,2.351640210044473278e+01
-3.389185479674676316e+01,-1.491182269472062671e+00,-2.111011775313881511e+00
-3.253135045369465672e+01,-1.491182269472062671e+00,1.007560387281989911e+01
-3.117084611064255739e+01,-1.491182269472062671e+00,-1.136304700189186079e+01
-2.981034176759045096e+01,-1.491182269472062671e+00,1.917703262554091737e+01
-2.844983742453835163e+01,-1.491182269472062671e+00,1.592275538233862164e+01
-2.708933308148624519e+01,-1.491182269472062671e+00,1.411296092482084852e+01
-2.572882873843414586e+01,-1.491182269472062671e+00,1.758944134743730459e+01
-2.436832439538203943e+01,-1.491182269472062671e+00,3.211558668404097716e+01
-2.300782005232994010e+01,-1.491182269472062671e+00,3.409449228886895611e+01
-2.164731570927783366e+01,-1.491182269472062671e+00,4.613655884811592500e+00
-2.028681136622573433e+01,-1.491182269472062671e+00,1.631417055927771287e+01
-1.892630702317362790e+01,-1.491182269472062671e+00,-1.409365825401525107e+01
-1.756580268012152857e+01,-1.491182269472062671e+00,1.597852195478507298e+01
-1.620529833706942213e+01,-1.491182269472062671e+00,1.015493479844813152e+01
-1.484479399401732280e+01,-1.491182269472062671e+00,4.056861396221188576e-01
-1.348428965096521637e+01,-1.491182269472062671e+00,4.113877887900584795e+01
-1.212378530791310993e+01,-1.491182269472062671e+00,3.919192447468498597e-01
-1.076328096486101060e+01,-1.491182269472062671e+00,3.423422540228052036e+00
-9.402776621808911273e+00,-1.491182269472062671e+00,1.864685721617914993e+01
-8.042272278756797732e+00,-1.491182269472062671e+00,3.692040369855347848e+01
-6.681767935704698402e+00,-1.491182269472062671e+00,-6.038378344444582524e+01
-5.321263592652599073e+00,-1.491182269472062671e+00,-5.408411878303687637e+00
-3.960759249600499743e+00,-1.491182269472062671e+00,1.607732275950565537e+01
-2.600254906548386202e+00,-1.491182269472062671e+00,2.412312862972438054e+01
-1.239750563496286873e+00,-1.491182269472062671e+00,2.301301281264849052e+01
1.207537795558124571e-01,-1.491182269472062671e+00,2.590597383018487676e+01
1.481258122607911787e+00,-1.491182269472062671e+00,-2.352602941941639436e+00
2.841762465660025327e+00,-1.491182269472062671e+00,3.600685269585736847e+01
4.202266808712124657e+00,-1.491182269472062671e+00,4.150493016403595448e+01
5.562771151764223987e+00,-1.491182269472062671e+00,-1.730747142073352762e+01
6.923275494816323317e+00,-1.491182269472062671e+00,-1.642313659747863142e+02
8.283779837868436857e+00,-1.491182269472062671e+00,1.166084903692894414e+00
9.644284180920536187e+00,-1.491182269472062671e+00,-1.361006722904994914e+00
1.100478852397263552e+01,-1.491182269472062671e+00,5.602447022823075606e+00
1.236529286702474906e+01,-1.491182269472062671e+00,-1.565209186708406541e+01
1.372579721007684839e+01,-1.491182269472062671e+00,-9.736079134585438055e+00
1.508630155312894772e+01,-1.491182269472062671e+00,5.104296373612034188e+01
1.644680589618104705e+01,-1.491182269472062671e+00,7.127208943921619522e+00
1.780731023923316059e+01,-1.491182269472062671e+00,1.269102863224813227e+01
1.916781458228525992e+01,-1.491182269472062671e+00,-1.375522858841364204e+01
2.052831892533735925e+01,-1.491182269472062671e+00,2.882893851122220781e+02
2.188882326838945858e+01,-1.491182269472062671e+00,7.085382641554252814e+02
2.324932761144157212e+01,-1.491182269472062671e+00,-2.003240686432253526e+01
2.460983195449367145e+01,-1.491182269472062671e+00,-7.224558524940332127e+00
2.597033629754577078e+01,-1.491182269472062671e+00,-8.061588438756838570e+01
2.733084064059787011e+01,-1.491182269472062671e+00,-4.759853166868948904e+01
2.869134498364998365e+01,-1.491182269472062671e+00,2.061354862369649510e+01
3.005184932670208298e+01,-1.491182269472062671e+00,4.559995297390415914e+01
3.141235366975418231e+01,-1.491182269472062671e+00,9.141925855787704336e+00
3.277285801280629585e+01,-1.491182269472062671e+00,-3.016807330963859890e+00
3.413336235585839518e+01,-1.491182269472062671e+00,-1.468599534054307121e+01
3.549386669891049451e+01,-1.491182269472062671e+00,-5.432890824821754450e+00
